entity_id,entity_text,entity_type,confidence,attributes,source_file,content_hash,create_time
E_e3fcf2e2,75.184 mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""75.184""}",基于有限元法对柴油机双联齿轮滑动轴承尺寸公差优化的研究_谷萌.pdf,e3fcf2e29c57227faa831619f33b1cc6,2025-07-26T11:49:19.428087
E_98b1a883,75.128 mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""75.128""}",基于有限元法对柴油机双联齿轮滑动轴承尺寸公差优化的研究_谷萌.pdf,98b1a883596da144628327183058913a,2025-07-26T11:49:19.428087
E_ac1d35d3,0.016 mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""0.016""}",基于有限元法对柴油机双联齿轮滑动轴承尺寸公差优化的研究_谷萌.pdf,ac1d35d3ea99e7f862321f0cc9c47861,2025-07-26T11:49:19.428087
E_9596c208,75.01 mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""75.01""}",基于有限元法对柴油机双联齿轮滑动轴承尺寸公差优化的研究_谷萌.pdf,9596c2086fcdb636a98a61dcba341f10,2025-07-26T11:49:19.428087
E_9fda545f,116 MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""116""}",基于有限元法对柴油机双联齿轮滑动轴承尺寸公差优化的研究_谷萌.pdf,9fda545f8b0f03dd20a713d6cde5aba2,2025-07-26T11:49:19.428087
E_61e5a525,102℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""102""}",强力旋压锡青铜滑动轴承材料的摩擦磨损特性研究_杨锋.pdf,61e5a52542ae0f2e8b7fb031f72905f4,2025-07-26T11:49:30.879476
E_ac4a9e70,102 ℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""102""}",强力旋压锡青铜滑动轴承材料的摩擦磨损特性研究_杨锋.pdf,ac4a9e707ebe0859202fee5562595c1e,2025-07-26T11:49:30.879476
E_8dc2e585,40°,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""40""}",强力旋压锡青铜滑动轴承材料的摩擦磨损特性研究_杨锋.pdf,8dc2e585f5c079a867b0c729802dd5db,2025-07-26T11:49:30.879476
E_29bc129e,"0.0000 

C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""0.0000""}",强力旋压锡青铜滑动轴承材料的摩擦磨损特性研究_杨锋.pdf,29bc129e344494077acb0dc25f1e57c0,2025-07-26T11:49:30.879476
E_a12a97da,70mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""70""}",强力旋压锡青铜滑动轴承材料的摩擦磨损特性研究_杨锋.pdf,a12a97dacab0a395093812995198b101,2025-07-26T11:49:30.879476
E_b8e7ba33,115.7℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""115.7""}",柴油机用曲轴止推滑动轴承结构设计与承载特性数值模拟_李珂.pdf,b8e7ba339799b425d597045191c4ec49,2025-07-26T11:49:44.999393
E_2eb190ec,107℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""107""}",柴油机用曲轴止推滑动轴承结构设计与承载特性数值模拟_李珂.pdf,2eb190ecf912076588890127947c60e1,2025-07-26T11:49:44.999393
E_a0c9fe21,1℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""1""}",柴油机用曲轴止推滑动轴承结构设计与承载特性数值模拟_李珂.pdf,a0c9fe218075e28ca79932335e503f4e,2025-07-26T11:49:44.999393
E_ecfc30b2,3.12mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""3.12""}",柴油机用曲轴止推滑动轴承结构设计与承载特性数值模拟_李珂.pdf,ecfc30b2202cf2329aca0698040f1ed2,2025-07-26T11:49:44.999393
E_462b6528,233.3mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""233.3""}",柴油机用曲轴止推滑动轴承结构设计与承载特性数值模拟_李珂.pdf,462b6528c763f79063ca60d7fb86f9bf,2025-07-26T11:49:44.999393
E_6f010d72,151320Pa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""151320""}",柴油机用曲轴止推滑动轴承结构设计与承载特性数值模拟_李珂.pdf,6f010d722751404a0d9ab0859b397f78,2025-07-26T11:49:44.999393
E_1d29e6f4,10325Pa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""10325""}",柴油机用曲轴止推滑动轴承结构设计与承载特性数值模拟_李珂.pdf,1d29e6f42a86b4da5690a9eabe2d6489,2025-07-26T11:49:44.999393
E_1794652f,108MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""108""}",柴油机用曲轴止推滑动轴承结构设计与承载特性数值模拟_李珂.pdf,1794652f0deec5c4509a2b41cc28f324,2025-07-26T11:49:44.999393
E_851a2748,100MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""100""}",柴油机用曲轴止推滑动轴承结构设计与承载特性数值模拟_李珂.pdf,851a27482467f0f6b6a67cc15bfa327c,2025-07-26T11:49:44.999393
E_5107d439,52 mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""52""}",球形凹坑织构对动压滑动轴承摩擦学特性影响规律的研究_赵远方.pdf,5107d439136a5f9f5417071b0680f3a1,2025-07-26T11:49:55.247673
E_c54e90df,"4
mm",产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""4""}",球形凹坑织构对动压滑动轴承摩擦学特性影响规律的研究_赵远方.pdf,c54e90df3d85141e2688230497200225,2025-07-26T11:49:55.247673
E_86464bc3,0.03 Pa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""0.03""}",球形凹坑织构对动压滑动轴承摩擦学特性影响规律的研究_赵远方.pdf,86464bc3ac75155e0e59f4d6e4b7a5e1,2025-07-26T11:49:55.247673
E_dfc3e67e,1 Pa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""1""}",球形凹坑织构对动压滑动轴承摩擦学特性影响规律的研究_赵远方.pdf,dfc3e67e26d24a7bf338d24518c32c96,2025-07-26T11:49:55.247673
E_1eeb5dce,0.0288 Pa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""0.0288""}",球形凹坑织构对动压滑动轴承摩擦学特性影响规律的研究_赵远方.pdf,1eeb5dcedb69ae73c05bb74003f588b0,2025-07-26T11:49:55.247673
E_cc5d43dd,"0.03
Pa",工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""0.03""}",球形凹坑织构对动压滑动轴承摩擦学特性影响规律的研究_赵远方.pdf,cc5d43dd4a3b1f5ca8df0b8592e88e04,2025-07-26T11:49:55.247673
E_3c83473e,39C,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""39""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,3c83473e62bdc7b66d76e451e7f3befa,2025-07-26T11:50:18.220872
E_2f28f5a4,0.1 °,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""0.1""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,2f28f5a45519bba43dfc5778ee8c4b40,2025-07-26T11:50:18.220872
E_048422a1,0.02 °,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""0.02""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,048422a1cd75b9801e7b4e527a8ee614,2025-07-26T11:50:18.220872
E_1f233bb6,1038°,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""1038""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,1f233bb652650fa2eae5bd68a5c252db,2025-07-26T11:50:18.220872
E_6b3b84ca,480°,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""480""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,6b3b84ca4e1db8dd9dafe181687556d6,2025-07-26T11:50:18.220872
E_d05851ed,"304
 C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""304""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,d05851ed90ab6205ac9d880b7de9a208,2025-07-26T11:50:18.220872
E_ef69af94,4.9 C,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""4.9""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,ef69af94143c616c12cc4aa8ceeef9ce,2025-07-26T11:50:18.220872
E_55ffe345,4.10 C,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""4.10""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,55ffe3458d7b6a39ab0179939a472ad9,2025-07-26T11:50:18.220872
E_47f01e24,12.7mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""12.7""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,47f01e2425205567fb19dcb71cf3365a,2025-07-26T11:50:18.220872
E_2a1473fc,1000MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""1000""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,2a1473fc1ed9bbf8ab48701380460821,2025-07-26T11:50:18.220872
E_d0d9b862,4Pa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""4""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,d0d9b862658ff1f195da821ecaf396ac,2025-07-26T11:50:18.220872
E_7557a16e,1350MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""1350""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,7557a16e4ca7ac3cb301b787a2399890,2025-07-26T11:50:18.220872
E_31bfdea8,1215MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""1215""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,31bfdea8fcf385fbe0de338fcb1fb269,2025-07-26T11:50:18.220872
E_6c2a60e8,319 Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""319""}",高速水润滑滑动轴承材料及其表面改性层的空蚀性能研究_丁红钦.pdf,6c2a60e8af6f8db9163f199000bb1bfb,2025-07-26T11:50:18.220872
E_e753197b,FeS/Cu铜基滑动轴承材料,轴承产品,0.9,"{""category"": ""复合材料轴承"", ""specification"": ""无铅环保型轴承材料""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,e753197b9af716e30675fa76c467a7e8,2025-07-26T11:55:00.629497
E_9c7b31b7,CuSn8Ni1,金属材料,0.98,"{""category"": ""铜合金"", ""composition"": ""Cu-8%Sn-1%Ni""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,9c7b31b78b8e7891c37b02e998e84f63,2025-07-26T11:55:00.629497
E_cd9dc2da,FeS,金属材料,0.99,"{""category"": ""硫化物"", ""composition"": ""FeS"", ""properties"": ""六方晶体结构，减摩性能好""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,cd9dc2daedf48abad0542c45c42021e4,2025-07-26T11:55:00.629497
E_a2ec4c25,XQM-2L行星式高能球磨机,加工设备,0.95,"{""category"": ""粉末制备设备"", ""specification"": ""南京南大仪器厂生产""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,a2ec4c25cdc87c13c9659f67ae1dfe55,2025-07-26T11:55:00.629497
E_cfa23ac3,YH32-315四柱液压机,加工设备,0.95,"{""category"": ""压制设备"", ""specification"": ""用于粉末冶金压制""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,cfa23ac3f2add756d58c15da9ef0465d,2025-07-26T11:55:00.629497
E_996c255f,机械合金化,工艺方法,0.9,"{""category"": ""粉末制备工艺"", ""description"": ""高能球磨制备合金粉末""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,996c255f7672a34e98609089457889e2,2025-07-26T11:55:00.629497
E_917a9e5a,粉末冶金,工艺方法,0.95,"{""category"": ""成形工艺"", ""description"": ""压制烧结制备材料""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,917a9e5a3d2aa07ebc4e9519f7d356d4,2025-07-26T11:55:00.629497
E_598790e1,250rpm,工艺参数,0.98,"{""category"": ""转速"", ""value"": 250, ""unit"": ""rpm""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,598790e113ab66072fe8b124e9b1060e,2025-07-26T11:55:00.629497
E_4fdd2fe5,860℃,工艺参数,0.99,"{""category"": ""温度"", ""value"": 860, ""unit"": ""℃""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,4fdd2fe5ced17f906db5c3d20e2e1cde,2025-07-26T11:55:00.629497
E_7f42ff27,50mm/s,工艺参数,0.98,"{""category"": ""速度"", ""value"": 50, ""unit"": ""mm/s""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,7f42ff27fa1ea2622eba3bf5510e303a,2025-07-26T11:55:00.629497
E_79dc0287,Ra=0.02～0.07μm,技术指标,0.95,"{""category"": ""表面粗糙度"", ""value"": ""0.02-0.07"", ""unit"": ""μm""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,79dc02878b1c8c5f5420cd30bdad5b9a,2025-07-26T11:55:00.629497
E_ebcf63fb,犁沟,质量缺陷,0.9,"{""category"": ""表面缺陷"", ""description"": ""摩擦过程中产生的沟槽""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,ebcf63fbd1d8be43da609b83b4fabf80,2025-07-26T11:55:00.629497
E_5e5411c1,FeS,化学成分,0.98,"{""category"": ""固体润滑剂"", ""specification"": ""硫化亚铁""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,5e5411c1870a792bc0c85174a79beb99,2025-07-26T11:55:00.629497
E_897c1f8a,机械合金化高能球磨技术,工艺方法,0.96,"{""category"": ""粉末制备""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,897c1f8a320fe6999a2f65e7e2ac38e5,2025-07-26T11:55:00.629497
E_538b0a58,能谱分析,检测方法,0.95,"{""category"": ""成分分析""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,538b0a58bfa1239585a9aba3432e56ff,2025-07-26T11:55:00.629497
E_7662e7db,润滑膜,零件组件,0.95,"{""category"": ""表面层"", ""specification"": ""FeS固体润滑膜""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,7662e7db647eb242de3684aaafc897c1,2025-07-26T11:55:00.629497
E_086dea82,转移膜,零件组件,0.95,"{""category"": ""对偶件表面层"", ""specification"": ""FeS转移层""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,086dea82709352a0c4279ee22b05e73a,2025-07-26T11:55:00.629497
E_c48a7166,327℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""327""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,c48a7166096f4951eed74a2b390f6e98,2025-07-26T11:55:00.629497
E_691f81ee,"2.10
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""2.10""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,691f81eeec41bfcf02730b25a61c4096,2025-07-26T11:55:00.629497
E_a16b1295,"2.11
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""2.11""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,a16b129538668144485d4492011892ad,2025-07-26T11:55:00.629497
E_80914971,860℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""860""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,809149719fcbebf4f92c818c77e7d73e,2025-07-26T11:55:00.629497
E_41d1d0ee,39.23mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""39.23""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,41d1d0eeb2d1f2430edf22cf2a1181ad,2025-07-26T11:55:00.629497
E_9aed282c,20.66mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""20.66""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,9aed282c11a5977b601ea9604f5a8b7b,2025-07-26T11:55:00.629497
E_48cfc589,14.32mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""14.32""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,48cfc58919a7701ba9e4f152680f4df5,2025-07-26T11:55:00.629497
E_287f604a,12.78mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""12.78""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,287f604af69d3183725ae06e5a99142e,2025-07-26T11:55:00.629497
E_cfdb67cc,18.84mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""18.84""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,cfdb67cce99aa12cb189c370f51066ef,2025-07-26T11:55:00.629497
E_49032b80,9.77mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""9.77""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,49032b800b93564b2341942aff24065f,2025-07-26T11:55:00.629497
E_2c97e3c2,8.22mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""8.22""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,2c97e3c26eee8e3df98dff7fa4522c0d,2025-07-26T11:55:00.629497
E_c794d247,7.64 mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""7.64""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,c794d247c5971e4eeedfc7496b5595d6,2025-07-26T11:55:00.629497
E_1ca6c9b6,12.86 mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""12.86""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,1ca6c9b6d0e00422e06161f177625836,2025-07-26T11:55:00.629497
E_f3059d3b,14.41 mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""14.41""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,f3059d3baa0b82dfc95b36ecad5dfd4d,2025-07-26T11:55:00.629497
E_1c29c993,261MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""261""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,1c29c99385b3ac33393d4658bc792059,2025-07-26T11:55:00.629497
E_b6262ac2,243MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""243""}",FeS_Cu铜基滑动轴承材料的制备及性能研究_曾庆勤.pdf,b6262ac2b19313428fcabddb244e4196,2025-07-26T11:55:00.629497
E_58fca910,95mm,产品特征,0.98,"{""category"": ""内径"", ""unit"": ""mm"", ""value"": 95}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,58fca910c6e5b09d495efb889ef73e44,2025-07-26T11:55:54.918567
E_b98b0c11,0.020mm,产品特征,0.97,"{""category"": ""初始半径间隙"", ""unit"": ""mm"", ""value"": 0.02}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,b98b0c11e04df518b295d07a4d164e95,2025-07-26T11:55:54.918567
E_b863af54,精密磨削,工艺方法,0.92,"{""category"": ""精加工"", ""precision"": ""IT6级""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,b863af5425a4af0f68ed44d9102dfdb4,2025-07-26T11:55:54.918567
E_90ef8534,8000r/min,工艺参数,0.99,"{""category"": ""转速"", ""unit"": ""r/min"", ""value"": 8000}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,90ef853470a1fe8fc1456f131c9885b9,2025-07-26T11:55:54.918567
E_e4220171,3000 r/min,工艺参数,1.0,"{""category"": ""转速"", ""unit"": ""r/min"", ""value"": 3000}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,e42201713013ac8e5f5782cb19972d25,2025-07-26T11:55:54.918567
E_423ca9ac,HT-1000高温摩擦磨损试验机,检测设备,1.0,"{""category"": ""摩擦测试设备"", ""specification"": ""销盘式""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,423ca9ac6c75f71469560fb40f8a44ce,2025-07-26T11:55:54.918567
E_3624534a,4.8μm,技术指标,1.0,"{""category"": ""热变形量"", ""unit"": ""μm"", ""value"": 4.8}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,3624534add637bb1c0efd9cebd4c563e,2025-07-26T11:55:54.918567
E_04c85e16,Ag3Sn,化学成分,1.0,"{""category"": ""金属间化合物"", ""effect"": ""增强硬质相""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,04c85e16cfb4d45bca402aa21f2eb5c7,2025-07-26T11:55:54.918567
E_6b51a6b7,偏析,质量缺陷,0.9,"{""category"": ""成分不均"", ""cause"": ""Ag添加过量""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,6b51a6b724c83de95064ddbc8516a4fd,2025-07-26T11:55:54.918567
E_08844588,二轴机构激光加工设备,加工设备,0.95,"{""category"": ""特种加工设备"", ""precision"": ""微米级""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,08844588cfbc82e75f5052b6edce11c2,2025-07-26T11:55:54.918567
E_51ccf15d,130℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""130""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,51ccf15d6b3bb05711b6a8d10d48670c,2025-07-26T11:55:54.918567
E_cabb1a43,"0

C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""0""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,cabb1a4376a52878a0b448b9bbb1f85e,2025-07-26T11:55:54.918567
E_9b0d0cd9,18.0℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""18.0""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,9b0d0cd929d27aad50774371bb78bad3,2025-07-26T11:55:54.918567
E_ef4676f0,27.1℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""27.1""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,ef4676f057844e085690a50b44ad5d0a,2025-07-26T11:55:54.918567
E_c9bcf805,17.9℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""17.9""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,c9bcf805d7b482a171d90c3bcc065abe,2025-07-26T11:55:54.918567
E_eabd60d9,26.8℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""26.8""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,eabd60d90924d4a7970e3bd39e6ae614,2025-07-26T11:55:54.918567
E_ecbe744a,38.9℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""38.9""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,ecbe744a8a6e2d75116a82d3b9e2add9,2025-07-26T11:55:54.918567
E_5af8e10d,58.9℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""58.9""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,5af8e10d4b6f76b22a54922df812431f,2025-07-26T11:55:54.918567
E_36822c03,961.93℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""961.93""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,36822c0363ddb9d72a62934162de3990,2025-07-26T11:55:54.918567
E_845a7d08,724℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""724""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,845a7d08e37bee8afd11e781d08987fb,2025-07-26T11:55:54.918567
E_e8092a5d,480℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""480""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,e8092a5d26a022d6feacdab5997acc10,2025-07-26T11:55:54.918567
E_fa36ffd1,221℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""221""}",加工中心精密主轴滑动轴承设计及摩擦学性能改进_王栋平.pdf,fa36ffd193f20c42c0cbb10d97df677f,2025-07-26T11:55:54.918567
